"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELL1136",9,0,63.96062,63.96062,2529560.42,5658619.19,"WA6292",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1136",10,0.3,49.55015,51.68924,2529560.42,5658619.19,"WA6292",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1136",11,0.18,37.43513,37.47068,2529560.42,5658619.19,"WA6292",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1138",9,0,65.96468,65.96468,2529481.34,5658487.75,"WA6294",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1138",10,0.3,50.89572,52.99298,2529481.34,5658487.75,"WA6294",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1138",11,0.18,38.13488,38.22644,2529481.34,5658487.75,"WA6294",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1140",9,0,69.50035,69.50035,2529262.94,5658401.32,"WA6295",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1140",10,0.35,53.42986,55.66995,2529262.94,5658401.32,"WA6295",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1140",11,0.3,40.20066,40.47366,2529262.94,5658401.32,"WA6295",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1142",9,0,70.33214,70.33214,2529474.21,5658109.89,"WA6296",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1142",10,0,59.86606,59.86606,2529474.21,5658109.89,"WA6296",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1142",11,0.2,42.57816,43.40423,2529474.21,5658109.89,"WA6296",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1146",9,0,69.74631,69.74631,2529722.32,5657913.16,"WA6298",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1146",10,0.3,55.36186,57.57907,2529722.32,5657913.16,"WA6298",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1146",11,0.24,44.55225,44.7031,2529722.32,5657913.16,"WA6298",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1148",9,0.55,64.54202,67.10543,2529643.2,5658035.09,"WA6299",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1148",10,0.95,48.91814,50.69299,2529643.2,5658035.09,"WA6299",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1148",11,0.22,43.44971,43.44971,2529643.2,5658035.09,"WA6299",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1150",9,0,67.06283,67.06283,2529905.71,5658016.5,"WA6300",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1150",10,0.3,53.10887,55.48064,2529905.71,5658016.5,"WA6300",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1150",11,0.2,43.25833,43.29364,2529905.71,5658016.5,"WA6300",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1152",9,0,71.25394,71.25394,2529735.32,5657797.18,"WA6302",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1152",10,0.2,59.94075,61.22411,2529735.32,5657797.18,"WA6302",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1152",11,0.31,46.34189,47.06685,2529735.32,5657797.18,"WA6302",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1174",9,0,67.52643,67.52643,2529333.34,5658506.41,"WA6342",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1174",10,0,55.10931,55.10931,2529333.34,5658506.41,"WA6342",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1174",11,0.18,38.36121,38.89109,2529333.34,5658506.41,"WA6342",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1180",9,0.5,66.50544,68.70534,2529308.37,5658264.53,"WA6345",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1180",10,0.99,47.51029,53.45494,2529308.37,5658264.53,"WA6345",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1180",11,0.32,42.11392,42.11392,2529308.37,5658264.53,"WA6345",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1182",9,0,73.83183,73.83183,2529254.94,5658072.25,"WA6347",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1182",10,0.2,61.47855,62.56718,2529254.94,5658072.25,"WA6347",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1182",11,0.36,44.84837,46.90942,2529254.94,5658072.25,"WA6347",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1184",9,0,72.83435,72.83435,2529453.79,5657904.41,"WA6348",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1184",10,0.3,60.22502,62.00211,2529453.79,5657904.41,"WA6348",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1184",11,0.41,46.17441,46.87856,2529453.79,5657904.41,"WA6348",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
"WELL1196",9,0,67.55477,67.55477,2529645.62,5658180.13,"WA6386",15.77,"Jahr: 2016 (Gesamtfoerderung 6B: 8.3 Millionen m3)"
"WELL1196",10,0.25,53.92396,55.72321,2529645.62,5658180.13,"WA6386",47.14,"Jahr: 2017 (Gesamtfoerderung 6B: 24.8 Millionen m3)"
"WELL1196",11,0.2,41.57236,41.87781,2529645.62,5658180.13,"WA6386",55.77,"Jahr: 2018 (Gesamtfoerderung 6B: 29.3 Millionen m3)"
